Chinese,Pinyin,Meaning_English,Han_Viet,Nghia_Tieng_Viet,Cach_dung_trong_cau
减少,jiǎnshǎo,to lessen; to decrease; to reduce; to lower,giảm thiểu,giảm,减少污染。Giảm ô nhiễm.
件,jiàn,item; component; classifier for events; things; clothes etc,kiện,chiếc/cái,一件衣服。Một cái áo.
健康,jiànkāng,health; healthy,kiện khang,sức khỏe/khỏe mạnh,祝你健康。Chúc bạn khỏe mạnh.
健身房,jiànshēnfáng,gym; gymnasium,kiện thân phòng,phòng tập gym,去健身房。Đi phòng tập.
建立,jiànlì,to build; to establish; to set up; to found,kiến lập,thiết lập/thành lập,建立关系。Thiết lập quan hệ.
建设,jiànshè,to build; to construct; construction; constructive,kiến thiết,xây dựng,建设祖国。Xây dựng tổ quốc.
建议,jiànyì,to propose; to suggest; to recommend; proposal; suggestion; recommendation; CL:個|个[gè];點|点[diǎn],kiến nghị,đề nghị/kiến nghị,提建议。Đưa ra đề nghị.
建筑,jiànzhù,building; to construct; Taiwan pr. jiàn zhú; CL:個|个[gè],kiến trúc,kiến trúc/xây dựng,建筑设计。Thiết kế kiến trúc.
见面,jiànmiàn,to meet; to see sb; CL:次[cì],kiến diện,gặp mặt,我们见面吧。Chúng ta gặp mặt nhé.
键盘,jiànpán,keyboard,kiện bàn,bàn phím,打键盘。Gõ bàn phím.
将来,jiānglái,in the future; future; the future; CL:個|个[gè],tương lai,tương lai,将来我想当老师。Tương lai tôi muốn làm giáo viên.
讲,jiǎng,to speak; to explain; to negotiate; to emphasise; to be particular about; as far as sth is concerned; speech; lecture,giảng,nói/giảng,老师讲课。Giáo viên giảng bài.
讲究,jiǎngjiū,to pay particular attention to; exquisite; aesthetic,giảng cứu,chú ý/cầu kỳ,很讲究。Rất cầu kỳ.
讲座,jiǎngzuò,a course of lectures; CL:個|个[gè],giảng toạ,bài giảng/diễn thuyết,听讲座。Nghe bài giảng.
奖金,jiǎngjīn,premium; award money; a bonus,thưởng kim,tiền thưởng,得到奖金。Nhận tiền thưởng.
降低,jiàngdī,to reduce; to lower; to bring down,giáng đê,hạ thấp/giảm,降低价格。Giảm giá.
降落,jiàngluò,to descend; to land,giáng lạc,hạ cánh/rơi xuống,飞机降落。Máy bay hạ cánh.
酱油,jiàngyóu,soy sauce,tương dầu,nước tương,加酱油。Thêm nước tương.
教,jiào,to teach,giáo,dạy,老师教我们汉语。Giáo viên dạy chúng tôi tiếng Trung.
浇,jiāo,to pour liquid; to irrigate (using waterwheel); to water; to cast (molten metal); to mold,kiêu,tưới/rót,浇花。Tưới hoa.
交,jiāo,to hand over; to deliver; to pay (money); to turn over; to make friends; to intersect (lines),giao,nộp/giao,交作业。Nộp bài.
交换,jiāohuàn,to exchange; to swap; to switch (telecom); commutative (math); to commute,giao hoán,trao đổi,交换礼物。Trao đổi quà.
交际,jiāojì,communication; social intercourse,giao tế,giao tiếp,社交交际。Giao tiếp xã hội.
交流,jiāoliú,exchange; give-and-take; to exchange; to alternate; communication; alternating current (electricity),giao lưu,giao lưu,文化交流。Giao lưu văn hóa.
交通,jiāotōng,to be connected; traffic; communications; liaison,giao thông,giao thông,交通方便。Giao thông thuận lợi.
骄傲,jiāoào,arrogant; full of oneself; conceited; proud of sth; CL:個|个[gè],kiêu ngạo,tự hào/kiêu ngạo,我很骄傲。Tôi rất tự hào.
郊区,jiāoqū,suburban district; outskirts; suburbs; CL:個|个[gè],giao khu,ngoại ô,住郊区。Ở ngoại ô.
胶水,jiāoshuǐ,glue,giao thuỷ,keo dán,用胶水。Dùng keo.
脚,jiǎo,foot; leg; base; kick; CL:雙|双[shuāng];隻|只[zhī],cước,chân,我的脚疼。Chân tôi đau.
角,jiǎo,angle; corner; horn; horn-shaped; unit of money equal to 0.1 yuan; CL:個|个[gè],giác,góc/hào (tiền),一角钱。Một hào.
角度,jiǎodù,angle; point of view,giác độ,góc độ,不同角度。Góc độ khác nhau.
狡猾,jiǎohuá,crafty; cunning; sly,giảo hoạt,xảo quyệt/láu cá,很狡猾。Rất xảo quyệt.
饺子,jiǎozi,dumpling; pot-sticker; CL:個|个[gè];隻|只[zhī],giảo tử,bánh bao/sủi cảo,吃饺子。Ăn bánh bao.
叫,jiào,to shout; to call; to order; to ask; to be called; by (indicates agent in the passive mood),khiếu,gọi là,我叫明。Tôi tên là Minh.
教材,jiàocái,teaching material; CL:本[běn],giáo tài,giáo trình/tài liệu,教学教材。Giáo trình giảng dạy.
教练,jiàoliàn,instructor; sports coach; trainer; CL:個|个[gè];位[wèi];名[míng],giáo luyện,huấn luyện viên,足球教练。HLV bóng đá.
教室,jiàoshì,classroom; CL:間|间[jiān],giáo thất,phòng học,我们在教室学习。Chúng tôi học trong lớp.
教授,jiàoshòu,professor; to instruct; to lecture on; CL:個|个[gè];位[wèi],giáo thụ,giáo sư,他是教授。Anh ấy là giáo sư.
教训,jiàoxùn,a lesson; a moral; to chide sb; to lecture sb,giáo huấn,bài học/rút kinh nghiệm,吸取教训。Rút kinh nghiệm.
教育,jiàoyù,to educate; to teach; education,giáo dục,giáo dục,教育孩子。Giáo dục trẻ em.
接,jiē,to receive; to answer (the phone); to meet or welcome sb; to connect; to catch; to join; to extend; to take one's turn on duty; take over for sb,tiếp,đón/nhận,我去接他。Tôi đi đón anh ấy.
接触,jiēchù,to touch; to contact; access; in touch with,tiếp xúc,tiếp xúc,接触社会。Tiếp xúc xã hội.
接待,jiēdài,to receive (a visitor); to admit (allow sb to enter),tiếp đãi,tiếp đón/đón tiếp,接待客人。Tiếp đón khách.
接近,jiējìn,near; close to,tiếp cận,gần/tiếp cận,接近目标。Gần mục tiêu.
接受,jiēshòu,to accept; to receive,tiếp thụ,chấp nhận,接受建议。Chấp nhận đề nghị.
接着,jiēzhe,to catch and hold on; to continue; to go on to do sth; to follow; to carry on; then; after that; subsequently; to proceed; to ensue; in turn; in one's turn,tiếp trước,tiếp theo/tiếp tục,接着说。Nói tiếp.
街道,jiēdào,street; CL:條|条[tiáo],nhai đạo,đường phố,街道很干净。Đường phố rất sạch.
阶段,jiēduàn,stage; section; phase; period; CL:個|个[gè],giai đoạn,giai đoạn,初级阶段。Giai đoạn sơ cấp.
结实,jiēshí,rugged; sturdy,kiết thực,chắc/khỏe,身体结实。Cơ thể khỏe mạnh.
节,jié,festival; holiday; node; joint; section; segment; part; to economize; to save; to abridge; moral integrity; classifier for segments; e.g. lessons; train wagons; biblical verses; CL:個|个[gè],tiết,lễ/tiết,春节。Tết Nguyên Đán.
节目,jiémù,program; item (on a program); CL:臺|台[tái];個|个[gè];套[tào],tiết mục,chương trình,电视节目。Chương trình TV.
节日,jiérì,holiday; festival; CL:個|个[gè],tiết nhật,ngày lễ,春节是中国的节日。Tết là ngày lễ của Trung Quốc.
节省,jiéshěng,saving; to save; to use sparingly; to cut down on,tiết tỉnh,tiết kiệm,节省时间。Tiết kiệm thời gian.
节约,jiéyuē,to economize; to conserve (resources); economy; frugal,tiết ước,tiết kiệm,节约用水。Tiết kiệm nước.
结构,jiégòu,structure; composition; makeup; architecture; CL:座[zuò];個|个[gè],kiết cấu,kết cấu/cấu trúc,建筑结构。Kết cấu kiến trúc.
结果,jiéguǒ,to bear fruit; CL:個|个[gè],kết quả,kết quả,考试结果。Kết quả thi.
结合,jiéhé,to combine; to link; to integrate; binding; CL:次[cì],kiết hợp,kết hợp,理论结合实践。Lý thuyết kết hợp thực tế.
结婚,jiéhūn,to marry; to get married; CL:次[cì],kết hôn,kết hôn,他们结婚了。Họ kết hôn rồi.
结论,jiélùn,conclusion; verdict; CL:個|个[gè]; to conclude; to reach a verdict,kiết luận,kết luận,得出结论。Đưa ra kết luận.
结束,jiéshù,termination; to finish; to end; to conclude; to close,kết thúc,kết thúc,比赛结束了。Trận đấu kết thúc rồi.
结账,jiézhàng,to pay the bill; to settle accounts; also written 結帳|结帐,kiết trướng,thanh toán/tính tiền,去结账。Đi thanh toán.
解放,jiěfàng,to liberate; to emancipate; liberation; refers to the Communists' victory over the Nationalists in 14; CL:次[cì],giải phóng,giải phóng,解放思想。Giải phóng tư tưởng.
解决,jiějué,to settle (a dispute); to resolve; to solve,giải quyết,giải quyết,解决问题。Giải quyết vấn đề.
解释,jiěshì,explanation; to explain; to interpret; to resolve; CL:個|个[gè],giải thích,giải thích,解释一下。Giải thích một chút.
解说员,jiěshuōyuán,commentator,giải thuyết viên,người bình luận/thuyết minh,体育解说员。BLV thể thao.
姐姐,jiějiě,older sister; CL:個|个[gè],tỉ tỉ,chị gái,我姐姐。Chị tôi.
届,jiè,to arrive at (place or time); period; to become due; classifier for events; meetings; elections; sporting fixtures etc,giới,kỳ/khóa,第一届。Khóa thứ nhất.
借,jiè,to lend; to borrow; excuse; pretext; by means of; to seize (an opportunity); to take (an opportunity),tá,mượn/cho mượn,我借你书。Tôi cho bạn mượn sách.
借口,jièkǒu,to use as an excuse; on the pretext,tá khẩu,lý do/cớ,找借口。Tìm cớ.
介绍,jièshào,to present; to introduce; to recommend; to suggest; to let know; to brief,giới thiệu,giới thiệu,我来介绍一下。Để tôi giới thiệu.
戒烟,jièyān,to give up smoking,giới yên,cai thuốc lá,决定戒烟。Quyết định bỏ thuốc.
戒指,jièzhǐ,(finger) ring,giới chỉ,nhẫn,戴戒指。Đeo nhẫn.
今天,jīntiān,today; at the present; now,kim thiên,hôm nay,今天是星期三。Hôm nay là thứ tư.
金属,jīnshǔ,metal; CL:種|种[zhǒng],kim thuộc,kim loại,金属材料。Vật liệu kim loại.
紧,jǐn,tight; strict; close at hand; near; urgent; tense; hard up; short of money; to tighten,khẩn,chặt/gấp,抓紧。Nắm chặt.
紧急,jǐnjí,urgent; emergency,khẩn cấp,khẩn cấp/gấp,紧急情况。Tình huống khẩn cấp.
紧张,jǐnzhāng,nervous; keyed up; intense; tense; strained; in short supply; scarce; CL:陣|阵[zhèn],khẩn trương,căng thẳng/lo lắng,我很紧张。Tôi rất lo lắng.
尽管,jǐnguǎn,despite; although; even though; in spite of; unhesitatingly; do not hesitate (to ask; complain etc); (go ahead and do it) without hesitating,tận quản,mặc dù,尽管很难，我也要做。Mặc dù khó nhưng tôi cũng làm.
谨慎,jǐnshèn,cautious; prudent,cẩn thận,thận trọng/cẩn thận,小心谨慎。Thận trọng.
进,jìn,to advance; to enter; to come (or go) into; to receive or admit; to eat or drink; to submit or present; (used after a verb) into; in; to score a goal,tiến,tiến vào,请进。Mời vào.
进步,jìnbù,progress; improvement; to improve; to progress; CL:個|个[gè],tiến bộ,tiến bộ,不断进步。Tiến bộ không ngừng.
进口,jìnkǒu,to import; imported,tiến khẩu,nhập khẩu,进口商品。Hàng nhập khẩu.
进行,jìnxíng,to advance; to conduct; underway; in progress; to do; to carry out; to carry on; to execute,tiến hành,tiến hành,进行讨论。Tiến hành thảo luận.
近,jìn,near; close to; approximately,cận,gần,我家很近。Nhà tôi rất gần.
近代,jìndài,modern times,cận đại,cận đại/hiện đại,近代历史。Lịch sử cận đại.
尽力,jìnlì,to strive one's hardest; to spare no effort,tận lực,cố gắng hết mình,尽力而为。Cố gắng hết mình.
尽量,jǐnliàng,as much as possible; to the greatest extent,tận lượng,cố gắng hết sức,尽量帮忙。Cố gắng giúp.
禁止,jìnzhǐ,to prohibit; to forbid; to ban,cấm chỉ,cấm,禁止吸烟。Cấm hút thuốc.
精彩,jīngcǎi,brilliant; splendid,tinh thái,tuyệt vời/xuất sắc,表演很精彩。Buổi biểu diễn rất tuyệt vời.
精力,jīnglì,energy,tinh lực,năng lượng/sức lực,充满精力。Đầy năng lượng.
精神,jīngshén,spirit; mind; consciousness; thought; mental; psychological; essence; gist; CL:個|个[gè],tinh thần,tinh thần,精神很好。Tinh thần rất tốt.
经常,jīngcháng,day to day; everyday; daily; frequently; constantly; regularly; often,kinh thường,thường xuyên,我经常运动。Tôi thường xuyên tập thể dục.
经典,jīngdiǎn,the classics; scriptures; classical,kinh điển,kinh điển,经典作品。Tác phẩm kinh điển.
经过,jīngguò,to pass; to go through; process; course; CL:個|个[gè],kinh qua,qua/trải qua,经过这里。Đi qua đây.
经济,jīngjì,economy; economic,kinh tế,kinh tế,经济发展。Phát triển kinh tế.
经理,jīnglǐ,manager; director; CL:個|个[gè];位[wèi];名[míng],kinh lí,giám đốc/quản lý,他是经理。Anh ấy là giám đốc.
经历,jīnglì,experience; CL:個|个[gè];次[cì]; to experience; to go through,kinh lịch,trải qua/kinh nghiệm,人生经历。Trải nghiệm cuộc đời.
经验,jīngyàn,to experience; experience,kinh nghiệm,kinh nghiệm,工作经验。Kinh nghiệm làm việc.
经营,jīngyíng,to engage in (business etc); to run; to operate,kinh doanh,kinh doanh,经营管理。Kinh doanh quản lý.
京剧,jīngjù,Beijing opera; CL:場|场[chǎng];出[chū],Kinh kịch,kịch Kinh,看京剧。Xem kịch Kinh.
警察,jǐngchá,police; policeman; policewoman; CL:個|个[gè],cảnh sát,cảnh sát,他是警察。Anh ấy là cảnh sát.
景色,jǐngsè,scenery; scene; landscape; view,cảnh sắc,phong cảnh,美丽景色。Phong cảnh đẹp.
敬爱,jìngài,respect and love,kính ái,kính yêu,敬爱的老师。Thầy cô kính yêu.
竟然,jìngrán,unexpectedly; to one's surprise; in spite of everything; in that crazy way; actually; to go as far as to,cánh nhiên,thật ra/không ngờ,他竟然不知道。Anh ấy không ngờ không biết.
竞争,jìngzhēng,to compete; competition,cạnh tranh,cạnh tranh,市场竞争。Cạnh tranh thị trường.
镜子,jìngzi,mirror; CL:面[miàn];個|个[gè],kính tử,gương,照镜子。Soi gương.
究竟,jiūjìng,after all (when all is said and done); actually; outcome; result,cứu cánh,rốt cuộc/cuối cùng,究竟怎么回事？Rốt cuộc chuyện gì vậy?
九,jiǔ,nine; 9,cửu,chín,我有九个苹果。Tôi có chín quả táo.
久,jiǔ,(long) time; (long) duration of time,cửu,lâu,很久没见。Lâu không gặp.
酒吧,jiǔbā,bar; pub; saloon; CL:家[jiā],tửu ba,quán bar,去酒吧。Đi bar.
旧,jiù,old; opposite: new 新; former; worn (with age),cựu,cũ,旧衣服。Quần áo cũ.
就,jiù,at once; right away; only; just (emphasis); as early as; already; as soon as; then; in that case; as many as; even if; to approach; to move towards; to undertake; to engage in; to suffer; subjected to; to accomplish; to take advantage of; to go with (of foods); with regard to; concerning,tựu,thì/liền,我马上就来。Tôi đến ngay.
救,jiù,to save; to assist; to rescue,cứu,cứu/giải cứu,救人。Cứu người.
救护车,jiùhùchē,ambulance; CL:輛|辆[liàng],cứu hộ xa,xe cứu thương,叫救护车。Gọi xe cứu thương.
舅舅,jiùjiù,mother's brother; maternal uncle (informal); CL:個|个[gè],cữu cữu,cậu (bác ruột),我舅舅。Cậu tôi.
居然,jūrán,unexpectedly; to one's surprise; go so far as to,cư nhiên,thật bất ngờ/lẽ ra,居然成功。Thật bất ngờ thành công.
桔子,júzi,tangerine; CL:個|个[gè];瓣[bàn],quất tử,quýt,吃桔子。Ăn quýt.
举,jǔ,to lift; to hold up; to cite; to enumerate; to act; to raise; to choose; to elect,cử,giơ/nâng,举手。Giơ tay.
举办,jǔbàn,to conduct; to hold,cử bạn,tổ chức,举办活动。Tổ chức hoạt động.
